loss,config,halt_threshold,n_sup,split,epoch,step,count,val_acc,note
binary-em,halt-3.0,3.0,5,train,60,5,15276,93.80,includes never-halted
binary-em,halt-3.0,3.0,5,val,60,1,3578,93.80,
binary-em,halt-3.0,3.0,5,val,60,2,420,93.80,
binary-em,halt-3.0,3.0,5,val,60,3,44,93.80,
binary-em,halt-3.0,3.0,5,val,60,4,3,93.80,
binary-em,halt-3.0,3.0,5,val,60,5,955,93.80,includes never-halted
binary-em,halt-3.0,3.0,5,train,70,1,25478,92.50,
binary-em,halt-3.0,3.0,5,train,70,2,4720,92.50,
binary-em,halt-3.0,3.0,5,train,70,3,493,92.50,
binary-em,halt-3.0,3.0,5,train,70,4,85,92.50,
binary-em,halt-3.0,3.0,5,train,70,5,14224,92.50,includes never-halted
binary-em,halt-3.0,3.0,5,val,70,1,3515,92.50,
binary-em,halt-3.0,3.0,5,val,70,2,579,92.50,
binary-em,halt-3.0,3.0,5,val,70,3,62,92.50,
binary-em,halt-3.0,3.0,5,val,70,4,9,92.50,
binary-em,halt-3.0,3.0,5,val,70,5,835,92.50,includes never-halted
binary-em,halt-3.0,3.0,5,train,80,1,27049,87.94,
binary-em,halt-3.0,3.0,5,train,80,2,4518,87.94,
binary-em,halt-3.0,3.0,5,train,80,3,449,87.94,
binary-em,halt-3.0,3.0,5,train,80,4,91,87.94,
binary-em,halt-3.0,3.0,5,train,80,5,12893,87.94,includes never-halted
binary-em,halt-3.0,3.0,5,val,80,1,2871,87.94,
binary-em,halt-3.0,3.0,5,val,80,2,654,87.94,
binary-em,halt-3.0,3.0,5,val,80,3,50,87.94,
binary-em,halt-3.0,3.0,5,val,80,4,16,87.94,
binary-em,halt-3.0,3.0,5,val,80,5,1409,87.94,includes never-halted
binary-em,halt-3.0,3.0,5,train,90,1,30544,81.12,
binary-em,halt-3.0,3.0,5,train,90,2,4165,81.12,
binary-em,halt-3.0,3.0,5,train,90,3,373,81.12,
binary-em,halt-3.0,3.0,5,train,90,4,97,81.12,
binary-em,halt-3.0,3.0,5,train,90,5,9821,81.12,includes never-halted
binary-em,halt-3.0,3.0,5,val,90,1,56,81.12,
binary-em,halt-3.0,3.0,5,val,90,2,88,81.12,
binary-em,halt-3.0,3.0,5,val,90,3,18,81.12,
binary-em,halt-3.0,3.0,5,val,90,4,5,81.12,
binary-em,halt-3.0,3.0,5,val,90,5,4833,81.12,includes never-halted
binary-em,nsup-1,0.0,1,train,0,1,45000,0.06,includes never-halted
binary-em,nsup-1,0.0,1,val,0,1,5000,0.06,includes never-halted
binary-em,nsup-1,0.0,1,train,10,1,45000,5.94,includes never-halted
binary-em,nsup-1,0.0,1,val,10,1,5000,5.94,includes never-halted
binary-em,nsup-1,0.0,1,train,20,1,45000,8.90,includes never-halted
binary-em,nsup-1,0.0,1,val,20,1,5000,8.90,includes never-halted
binary-em,nsup-1,0.0,1,train,30,1,45000,72.50,includes never-halted
binary-em,nsup-1,0.0,1,val,30,1,5000,72.50,includes never-halted
binary-em,nsup-1,0.0,1,train,40,1,45000,95.46,includes never-halted
binary-em,nsup-1,0.0,1,val,40,1,5000,95.46,includes never-halted
binary-em,nsup-1,0.0,1,train,50,1,45000,95.22,includes never-halted
binary-em,nsup-1,0.0,1,val,50,1,5000,95.22,includes never-halted
binary-em,nsup-1,0.0,1,train,60,1,45000,87.20,includes never-halted
binary-em,nsup-1,0.0,1,val,60,1,5000,87.20,includes never-halted
binary-em,nsup-1,0.0,1,train,70,1,45000,98.24,includes never-halted
binary-em,nsup-1,0.0,1,val,70,1,5000,98.24,includes never-halted
binary-em,nsup-1,0.0,1,train,80,1,45000,98.32,includes never-halted
binary-em,nsup-1,0.0,1,val,80,1,5000,98.32,includes never-halted
binary-em,nsup-1,0.0,1,train,90,1,45000,99.06,includes never-halted
binary-em,nsup-1,0.0,1,val,90,1,5000,99.06,includes never-halted
binary-em,nsup-16,0.0,16,train,0,1,189,0.08,
binary-em,nsup-16,0.0,16,train,0,2,0,0.08,
binary-em,nsup-16,0.0,16,train,0,3,0,0.08,
binary-em,nsup-16,0.0,16,train,0,4,0,0.08,
binary-em,nsup-16,0.0,16,train,0,5,0,0.08,
binary-em,nsup-16,0.0,16,train,0,6,0,0.08,
binary-em,nsup-16,0.0,16,train,0,7,0,0.08,
binary-em,nsup-16,0.0,16,train,0,8,0,0.08,
binary-em,nsup-16,0.0,16,train,0,9,0,0.08,
binary-em,nsup-16,0.0,16,train,0,10,0,0.08,
binary-em,nsup-16,0.0,16,train,0,11,0,0.08,
binary-em,nsup-16,0.0,16,train,0,12,0,0.08,
binary-em,nsup-16,0.0,16,train,0,13,0,0.08,
binary-em,nsup-16,0.0,16,train,0,14,0,0.08,
binary-em,nsup-16,0.0,16,train,0,15,0,0.08,
binary-em,nsup-16,0.0,16,train,0,16,44811,0.08,includes never-halted
binary-em,nsup-16,0.0,16,val,0,1,0,0.08,
binary-em,nsup-16,0.0,16,val,0,2,0,0.08,
binary-em,nsup-16,0.0,16,val,0,3,0,0.08,
binary-em,nsup-16,0.0,16,val,0,4,0,0.08,
binary-em,nsup-16,0.0,16,val,0,5,0,0.08,
binary-em,nsup-16,0.0,16,val,0,6,0,0.08,
binary-em,nsup-16,0.0,16,val,0,7,0,0.08,
binary-em,nsup-16,0.0,16,val,0,8,0,0.08,
binary-em,nsup-16,0.0,16,val,0,9,0,0.08,
binary-em,nsup-16,0.0,16,val,0,10,0,0.08,
binary-em,nsup-16,0.0,16,val,0,11,0,0.08,
binary-em,nsup-16,0.0,16,val,0,12,0,0.08,
binary-em,nsup-16,0.0,16,val,0,13,0,0.08,
binary-em,nsup-16,0.0,16,val,0,14,0,0.08,
binary-em,nsup-16,0.0,16,val,0,15,0,0.08,
binary-em,nsup-16,0.0,16,val,0,16,5000,0.08,includes never-halted
binary-em,nsup-16,0.0,16,train,10,1,0,6.96,
binary-em,nsup-16,0.0,16,train,10,2,0,6.96,
binary-em,nsup-16,0.0,16,train,10,3,0,6.96,
binary-em,nsup-16,0.0,16,train,10,4,0,6.96,
binary-em,nsup-16,0.0,16,train,10,5,0,6.96,
binary-em,nsup-16,0.0,16,train,10,6,0,6.96,
binary-em,nsup-16,0.0,16,train,10,7,0,6.96,
binary-em,nsup-16,0.0,16,train,10,8,0,6.96,
binary-em,nsup-16,0.0,16,train,10,9,0,6.96,
binary-em,nsup-16,0.0,16,train,10,10,0,6.96,
binary-em,nsup-16,0.0,16,train,10,11,0,6.96,
binary-em,nsup-16,0.0,16,train,10,12,0,6.96,
binary-em,nsup-16,0.0,16,train,10,13,0,6.96,
binary-em,nsup-16,0.0,16,train,10,14,0,6.96,
binary-em,nsup-16,0.0,16,train,10,15,0,6.96,
binary-em,nsup-16,0.0,16,train,10,16,45000,6.96,includes never-halted
binary-em,nsup-16,0.0,16,val,10,1,0,6.96,
binary-em,nsup-16,0.0,16,val,10,2,0,6.96,
binary-em,nsup-16,0.0,16,val,10,3,0,6.96,
binary-em,nsup-16,0.0,16,val,10,4,0,6.96,
binary-em,nsup-16,0.0,16,val,10,5,0,6.96,
binary-em,nsup-16,0.0,16,val,10,6,0,6.96,
binary-em,nsup-16,0.0,16,val,10,7,0,6.96,
binary-em,nsup-16,0.0,16,val,10,8,0,6.96,
binary-em,nsup-16,0.0,16,val,10,9,0,6.96,
binary-em,nsup-16,0.0,16,val,10,10,0,6.96,
binary-em,nsup-16,0.0,16,val,10,11,0,6.96,
binary-em,nsup-16,0.0,16,val,10,12,0,6.96,
binary-em,nsup-16,0.0,16,val,10,13,0,6.96,
binary-em,nsup-16,0.0,16,val,10,14,0,6.96,
binary-em,nsup-16,0.0,16,val,10,15,0,6.96,
binary-em,nsup-16,0.0,16,val,10,16,5000,6.96,includes never-halted
binary-em,nsup-16,0.0,16,train,20,1,0,8.32,
binary-em,nsup-16,0.0,16,train,20,2,0,8.32,
binary-em,nsup-16,0.0,16,train,20,3,0,8.32,
binary-em,nsup-16,0.0,16,train,20,4,0,8.32,
binary-em,nsup-16,0.0,16,train,20,5,0,8.32,
binary-em,nsup-16,0.0,16,train,20,6,0,8.32,
binary-em,nsup-16,0.0,16,train,20,7,0,8.32,
binary-em,nsup-16,0.0,16,train,20,8,0,8.32,
binary-em,nsup-16,0.0,16,train,20,9,0,8.32,
binary-em,nsup-16,0.0,16,train,20,10,0,8.32,
binary-em,nsup-16,0.0,16,train,20,11,0,8.32,
binary-em,nsup-16,0.0,16,train,20,12,0,8.32,
binary-em,nsup-16,0.0,16,train,20,13,0,8.32,
binary-em,nsup-16,0.0,16,train,20,14,0,8.32,
binary-em,nsup-16,0.0,16,train,20,15,0,8.32,
binary-em,nsup-16,0.0,16,train,20,16,45000,8.32,includes never-halted
binary-em,nsup-16,0.0,16,val,20,1,0,8.32,
binary-em,nsup-16,0.0,16,val,20,2,0,8.32,
binary-em,nsup-16,0.0,16,val,20,3,0,8.32,
binary-em,nsup-16,0.0,16,val,20,4,0,8.32,
binary-em,nsup-16,0.0,16,val,20,5,0,8.32,
binary-em,nsup-16,0.0,16,val,20,6,0,8.32,
binary-em,nsup-16,0.0,16,val,20,7,0,8.32,
binary-em,nsup-16,0.0,16,val,20,8,0,8.32,
binary-em,nsup-16,0.0,16,val,20,9,0,8.32,
binary-em,nsup-16,0.0,16,val,20,10,0,8.32,
binary-em,nsup-16,0.0,16,val,20,11,0,8.32,
binary-em,nsup-16,0.0,16,val,20,12,0,8.32,
binary-em,nsup-16,0.0,16,val,20,13,0,8.32,
binary-em,nsup-16,0.0,16,val,20,14,0,8.32,
binary-em,nsup-16,0.0,16,val,20,15,0,8.32,
binary-em,nsup-16,0.0,16,val,20,16,5000,8.32,includes never-halted
binary-em,nsup-16,0.0,16,train,30,1,0,14.24,
binary-em,nsup-16,0.0,16,train,30,2,0,14.24,
binary-em,nsup-16,0.0,16,train,30,3,0,14.24,
binary-em,nsup-16,0.0,16,train,30,4,0,14.24,
binary-em,nsup-16,0.0,16,train,30,5,0,14.24,
binary-em,nsup-16,0.0,16,train,30,6,0,14.24,
binary-em,nsup-16,0.0,16,train,30,7,0,14.24,
binary-em,nsup-16,0.0,16,train,30,8,0,14.24,
binary-em,nsup-16,0.0,16,train,30,9,0,14.24,
binary-em,nsup-16,0.0,16,train,30,10,0,14.24,
binary-em,nsup-16,0.0,16,train,30,11,0,14.24,
binary-em,nsup-16,0.0,16,train,30,12,0,14.24,
binary-em,nsup-16,0.0,16,train,30,13,0,14.24,
binary-em,nsup-16,0.0,16,train,30,14,0,14.24,
binary-em,nsup-16,0.0,16,train,30,15,0,14.24,
binary-em,nsup-16,0.0,16,train,30,16,45000,14.24,includes never-halted
binary-em,nsup-16,0.0,16,val,30,1,0,14.24,
binary-em,nsup-16,0.0,16,val,30,2,0,14.24,
binary-em,nsup-16,0.0,16,val,30,3,0,14.24,
binary-em,nsup-16,0.0,16,val,30,4,0,14.24,
binary-em,nsup-16,0.0,16,val,30,5,0,14.24,
binary-em,nsup-16,0.0,16,val,30,6,0,14.24,
binary-em,nsup-16,0.0,16,val,30,7,0,14.24,
binary-em,nsup-16,0.0,16,val,30,8,0,14.24,
binary-em,nsup-16,0.0,16,val,30,9,0,14.24,
binary-em,nsup-16,0.0,16,val,30,10,0,14.24,
binary-em,nsup-16,0.0,16,val,30,11,0,14.24,
binary-em,nsup-16,0.0,16,val,30,12,0,14.24,
binary-em,nsup-16,0.0,16,val,30,13,0,14.24,
binary-em,nsup-16,0.0,16,val,30,14,0,14.24,
binary-em,nsup-16,0.0,16,val,30,15,0,14.24,
binary-em,nsup-16,0.0,16,val,30,16,5000,14.24,includes never-halted
binary-em,nsup-16,0.0,16,train,40,1,40222,52.06,
binary-em,nsup-16,0.0,16,train,40,2,825,52.06,
binary-em,nsup-16,0.0,16,train,40,3,101,52.06,
binary-em,nsup-16,0.0,16,train,40,4,19,52.06,
binary-em,nsup-16,0.0,16,train,40,5,5,52.06,
binary-em,nsup-16,0.0,16,train,40,6,3,52.06,
binary-em,nsup-16,0.0,16,train,40,7,2,52.06,
binary-em,nsup-16,0.0,16,train,40,8,1,52.06,
binary-em,nsup-16,0.0,16,train,40,9,1,52.06,
binary-em,nsup-16,0.0,16,train,40,10,1,52.06,
binary-em,nsup-16,0.0,16,train,40,11,2,52.06,
binary-em,nsup-16,0.0,16,train,40,12,1,52.06,
binary-em,nsup-16,0.0,16,train,40,13,1,52.06,
binary-em,nsup-16,0.0,16,train,40,14,1,52.06,
binary-em,nsup-16,0.0,16,train,40,15,1,52.06,
binary-em,nsup-16,0.0,16,train,40,16,3814,52.06,includes never-halted
binary-em,nsup-16,0.0,16,val,40,1,4677,52.06,
binary-em,nsup-16,0.0,16,val,40,2,106,52.06,
binary-em,nsup-16,0.0,16,val,40,3,17,52.06,
binary-em,nsup-16,0.0,16,val,40,4,2,52.06,
binary-em,nsup-16,0.0,16,val,40,5,2,52.06,
binary-em,nsup-16,0.0,16,val,40,6,1,52.06,
binary-em,nsup-16,0.0,16,val,40,7,1,52.06,
binary-em,nsup-16,0.0,16,val,40,8,0,52.06,
binary-em,nsup-16,0.0,16,val,40,9,0,52.06,
binary-em,nsup-16,0.0,16,val,40,10,0,52.06,
binary-em,nsup-16,0.0,16,val,40,11,0,52.06,
binary-em,nsup-16,0.0,16,val,40,12,3,52.06,
binary-em,nsup-16,0.0,16,val,40,13,0,52.06,
binary-em,nsup-16,0.0,16,val,40,14,0,52.06,
binary-em,nsup-16,0.0,16,val,40,15,0,52.06,
binary-em,nsup-16,0.0,16,val,40,16,191,52.06,includes never-halted
binary-em,nsup-16,0.0,16,train,50,1,40199,85.80,
binary-em,nsup-16,0.0,16,train,50,2,632,85.80,
binary-em,nsup-16,0.0,16,train,50,3,79,85.80,
binary-em,nsup-16,0.0,16,train,50,4,9,85.80,
binary-em,nsup-16,0.0,16,train,50,5,3,85.80,
binary-em,nsup-16,0.0,16,train,50,6,1,85.80,
binary-em,nsup-16,0.0,16,train,50,7,0,85.80,
binary-em,nsup-16,0.0,16,train,50,8,0,85.80,
binary-em,nsup-16,0.0,16,train,50,9,0,85.80,
binary-em,nsup-16,0.0,16,train,50,10,0,85.80,
binary-em,nsup-16,0.0,16,train,50,11,0,85.80,
binary-em,nsup-16,0.0,16,train,50,12,0,85.80,
binary-em,nsup-16,0.0,16,train,50,13,0,85.80,
binary-em,nsup-16,0.0,16,train,50,14,0,85.80,
binary-em,nsup-16,0.0,16,train,50,15,0,85.80,
binary-em,nsup-16,0.0,16,train,50,16,4077,85.80,includes never-halted
binary-em,nsup-16,0.0,16,val,50,1,4973,85.80,
binary-em,nsup-16,0.0,16,val,50,2,6,85.80,
binary-em,nsup-16,0.0,16,val,50,3,0,85.80,
binary-em,nsup-16,0.0,16,val,50,4,2,85.80,
binary-em,nsup-16,0.0,16,val,50,5,0,85.80,
binary-em,nsup-16,0.0,16,val,50,6,0,85.80,
binary-em,nsup-16,0.0,16,val,50,7,0,85.80,
binary-em,nsup-16,0.0,16,val,50,8,0,85.80,
binary-em,nsup-16,0.0,16,val,50,9,0,85.80,
binary-em,nsup-16,0.0,16,val,50,10,0,85.80,
binary-em,nsup-16,0.0,16,val,50,11,0,85.80,
binary-em,nsup-16,0.0,16,val,50,12,0,85.80,
binary-em,nsup-16,0.0,16,val,50,13,0,85.80,
binary-em,nsup-16,0.0,16,val,50,14,0,85.80,
binary-em,nsup-16,0.0,16,val,50,15,0,85.80,
binary-em,nsup-16,0.0,16,val,50,16,19,85.80,includes never-halted
binary-em,nsup-16,0.0,16,train,60,1,42130,96.54,
binary-em,nsup-16,0.0,16,train,60,2,235,96.54,
binary-em,nsup-16,0.0,16,train,60,3,30,96.54,
binary-em,nsup-16,0.0,16,train,60,4,7,96.54,
binary-em,nsup-16,0.0,16,train,60,5,3,96.54,
binary-em,nsup-16,0.0,16,train,60,6,0,96.54,
binary-em,nsup-16,0.0,16,train,60,7,0,96.54,
binary-em,nsup-16,0.0,16,train,60,8,1,96.54,
binary-em,nsup-16,0.0,16,train,60,9,1,96.54,
binary-em,nsup-16,0.0,16,train,60,10,0,96.54,
binary-em,nsup-16,0.0,16,train,60,11,0,96.54,
binary-em,nsup-16,0.0,16,train,60,12,0,96.54,
binary-em,nsup-16,0.0,16,train,60,13,0,96.54,
binary-em,nsup-16,0.0,16,train,60,14,0,96.54,
binary-em,nsup-16,0.0,16,train,60,15,0,96.54,
binary-em,nsup-16,0.0,16,train,60,16,2593,96.54,includes never-halted
binary-em,nsup-16,0.0,16,val,60,1,5000,96.54,
binary-em,nsup-16,0.0,16,val,60,2,0,96.54,
binary-em,nsup-16,0.0,16,val,60,3,0,96.54,
binary-em,nsup-16,0.0,16,val,60,4,0,96.54,
binary-em,nsup-16,0.0,16,val,60,5,0,96.54,
binary-em,nsup-16,0.0,16,val,60,6,0,96.54,
binary-em,nsup-16,0.0,16,val,60,7,0,96.54,
binary-em,nsup-16,0.0,16,val,60,8,0,96.54,
binary-em,nsup-16,0.0,16,val,60,9,0,96.54,
binary-em,nsup-16,0.0,16,val,60,10,0,96.54,
binary-em,nsup-16,0.0,16,val,60,11,0,96.54,
binary-em,nsup-16,0.0,16,val,60,12,0,96.54,
binary-em,nsup-16,0.0,16,val,60,13,0,96.54,
binary-em,nsup-16,0.0,16,val,60,14,0,96.54,
binary-em,nsup-16,0.0,16,val,60,15,0,96.54,
binary-em,nsup-16,0.0,16,val,60,16,0,96.54,includes never-halted
binary-em,nsup-16,0.0,16,train,70,1,44997,98.72,
binary-em,nsup-16,0.0,16,train,70,2,1,98.72,
binary-em,nsup-16,0.0,16,train,70,3,1,98.72,
binary-em,nsup-16,0.0,16,train,70,4,0,98.72,
binary-em,nsup-16,0.0,16,train,70,5,0,98.72,
binary-em,nsup-16,0.0,16,train,70,6,0,98.72,
binary-em,nsup-16,0.0,16,train,70,7,0,98.72,
binary-em,nsup-16,0.0,16,train,70,8,0,98.72,
binary-em,nsup-16,0.0,16,train,70,9,0,98.72,
binary-em,nsup-16,0.0,16,train,70,10,0,98.72,
binary-em,nsup-16,0.0,16,train,70,11,0,98.72,
binary-em,nsup-16,0.0,16,train,70,12,0,98.72,
binary-em,nsup-16,0.0,16,train,70,13,0,98.72,
binary-em,nsup-16,0.0,16,train,70,14,0,98.72,
binary-em,nsup-16,0.0,16,train,70,15,0,98.72,
binary-em,nsup-16,0.0,16,train,70,16,1,98.72,includes never-halted
binary-em,nsup-16,0.0,16,val,70,1,5000,98.72,
binary-em,nsup-16,0.0,16,val,70,2,0,98.72,
binary-em,nsup-16,0.0,16,val,70,3,0,98.72,
binary-em,nsup-16,0.0,16,val,70,4,0,98.72,
binary-em,nsup-16,0.0,16,val,70,5,0,98.72,
binary-em,nsup-16,0.0,16,val,70,6,0,98.72,
binary-em,nsup-16,0.0,16,val,70,7,0,98.72,
binary-em,nsup-16,0.0,16,val,70,8,0,98.72,
binary-em,nsup-16,0.0,16,val,70,9,0,98.72,
binary-em,nsup-16,0.0,16,val,70,10,0,98.72,
binary-em,nsup-16,0.0,16,val,70,11,0,98.72,
binary-em,nsup-16,0.0,16,val,70,12,0,98.72,
binary-em,nsup-16,0.0,16,val,70,13,0,98.72,
binary-em,nsup-16,0.0,16,val,70,14,0,98.72,
binary-em,nsup-16,0.0,16,val,70,15,0,98.72,
binary-em,nsup-16,0.0,16,val,70,16,0,98.72,includes never-halted
binary-em,nsup-16,0.0,16,train,80,1,45000,98.24,
binary-em,nsup-16,0.0,16,train,80,2,0,98.24,
binary-em,nsup-16,0.0,16,train,80,3,0,98.24,
binary-em,nsup-16,0.0,16,train,80,4,0,98.24,
binary-em,nsup-16,0.0,16,train,80,5,0,98.24,
binary-em,nsup-16,0.0,16,train,80,6,0,98.24,
binary-em,nsup-16,0.0,16,train,80,7,0,98.24,
binary-em,nsup-16,0.0,16,train,80,8,0,98.24,
binary-em,nsup-16,0.0,16,train,80,9,0,98.24,
binary-em,nsup-16,0.0,16,train,80,10,0,98.24,
binary-em,nsup-16,0.0,16,train,80,11,0,98.24,
binary-em,nsup-16,0.0,16,train,80,12,0,98.24,
binary-em,nsup-16,0.0,16,train,80,13,0,98.24,
binary-em,nsup-16,0.0,16,train,80,14,0,98.24,
binary-em,nsup-16,0.0,16,train,80,15,0,98.24,
binary-em,nsup-16,0.0,16,train,80,16,0,98.24,includes never-halted
binary-em,nsup-16,0.0,16,val,80,1,5000,98.24,
binary-em,nsup-16,0.0,16,val,80,2,0,98.24,
binary-em,nsup-16,0.0,16,val,80,3,0,98.24,
binary-em,nsup-16,0.0,16,val,80,4,0,98.24,
binary-em,nsup-16,0.0,16,val,80,5,0,98.24,
binary-em,nsup-16,0.0,16,val,80,6,0,98.24,
binary-em,nsup-16,0.0,16,val,80,7,0,98.24,
binary-em,nsup-16,0.0,16,val,80,8,0,98.24,
binary-em,nsup-16,0.0,16,val,80,9,0,98.24,
binary-em,nsup-16,0.0,16,val,80,10,0,98.24,
binary-em,nsup-16,0.0,16,val,80,11,0,98.24,
binary-em,nsup-16,0.0,16,val,80,12,0,98.24,
binary-em,nsup-16,0.0,16,val,80,13,0,98.24,
binary-em,nsup-16,0.0,16,val,80,14,0,98.24,
binary-em,nsup-16,0.0,16,val,80,15,0,98.24,
binary-em,nsup-16,0.0,16,val,80,16,0,98.24,includes never-halted
binary-em,nsup-16,0.0,16,train,90,1,45000,99.06,
binary-em,nsup-16,0.0,16,train,90,2,0,99.06,
binary-em,nsup-16,0.0,16,train,90,3,0,99.06,
binary-em,nsup-16,0.0,16,train,90,4,0,99.06,
binary-em,nsup-16,0.0,16,train,90,5,0,99.06,
binary-em,nsup-16,0.0,16,train,90,6,0,99.06,
binary-em,nsup-16,0.0,16,train,90,7,0,99.06,
binary-em,nsup-16,0.0,16,train,90,8,0,99.06,
binary-em,nsup-16,0.0,16,train,90,9,0,99.06,
binary-em,nsup-16,0.0,16,train,90,10,0,99.06,
binary-em,nsup-16,0.0,16,train,90,11,0,99.06,
binary-em,nsup-16,0.0,16,train,90,12,0,99.06,
binary-em,nsup-16,0.0,16,train,90,13,0,99.06,
binary-em,nsup-16,0.0,16,train,90,14,0,99.06,
binary-em,nsup-16,0.0,16,train,90,15,0,99.06,
binary-em,nsup-16,0.0,16,train,90,16,0,99.06,includes never-halted
binary-em,nsup-16,0.0,16,val,90,1,5000,99.06,
binary-em,nsup-16,0.0,16,val,90,2,0,99.06,
binary-em,nsup-16,0.0,16,val,90,3,0,99.06,
binary-em,nsup-16,0.0,16,val,90,4,0,99.06,
binary-em,nsup-16,0.0,16,val,90,5,0,99.06,
binary-em,nsup-16,0.0,16,val,90,6,0,99.06,
binary-em,nsup-16,0.0,16,val,90,7,0,99.06,
binary-em,nsup-16,0.0,16,val,90,8,0,99.06,
binary-em,nsup-16,0.0,16,val,90,9,0,99.06,
binary-em,nsup-16,0.0,16,val,90,10,0,99.06,
binary-em,nsup-16,0.0,16,val,90,11,0,99.06,
binary-em,nsup-16,0.0,16,val,90,12,0,99.06,
binary-em,nsup-16,0.0,16,val,90,13,0,99.06,
binary-em,nsup-16,0.0,16,val,90,14,0,99.06,
binary-em,nsup-16,0.0,16,val,90,15,0,99.06,
binary-em,nsup-16,0.0,16,val,90,16,0,99.06,includes never-halted
geomean,halt-0,0.0,5,train,0,1,0,0.10,
geomean,halt-0,0.0,5,train,0,2,0,0.10,
geomean,halt-0,0.0,5,train,0,3,0,0.10,
geomean,halt-0,0.0,5,train,0,4,0,0.10,
geomean,halt-0,0.0,5,train,0,5,45000,0.10,includes never-halted
geomean,halt-0,0.0,5,val,0,1,0,0.10,
geomean,halt-0,0.0,5,val,0,2,0,0.10,
geomean,halt-0,0.0,5,val,0,3,0,0.10,
geomean,halt-0,0.0,5,val,0,4,0,0.10,
geomean,halt-0,0.0,5,val,0,5,5000,0.10,includes never-halted
geomean,halt-0,0.0,5,train,10,1,17485,6.84,
geomean,halt-0,0.0,5,train,10,2,2614,6.84,
geomean,halt-0,0.0,5,train,10,3,495,6.84,
geomean,halt-0,0.0,5,train,10,4,133,6.84,
geomean,halt-0,0.0,5,train,10,5,24273,6.84,includes never-halted
geomean,halt-0,0.0,5,val,10,1,2048,6.84,
geomean,halt-0,0.0,5,val,10,2,314,6.84,
geomean,halt-0,0.0,5,val,10,3,36,6.84,
geomean,halt-0,0.0,5,val,10,4,13,6.84,
geomean,halt-0,0.0,5,val,10,5,2589,6.84,includes never-halted
geomean,halt-0,0.0,5,train,20,1,31565,7.82,
geomean,halt-0,0.0,5,train,20,2,1737,7.82,
geomean,halt-0,0.0,5,train,20,3,208,7.82,
geomean,halt-0,0.0,5,train,20,4,54,7.82,
geomean,halt-0,0.0,5,train,20,5,11436,7.82,includes never-halted
geomean,halt-0,0.0,5,val,20,1,3622,7.82,
geomean,halt-0,0.0,5,val,20,2,169,7.82,
geomean,halt-0,0.0,5,val,20,3,21,7.82,
geomean,halt-0,0.0,5,val,20,4,1,7.82,
geomean,halt-0,0.0,5,val,20,5,1187,7.82,includes never-halted
geomean,halt-0,0.0,5,train,30,1,36663,7.68,
geomean,halt-0,0.0,5,train,30,2,1171,7.68,
geomean,halt-0,0.0,5,train,30,3,162,7.68,
geomean,halt-0,0.0,5,train,30,4,26,7.68,
geomean,halt-0,0.0,5,train,30,5,6978,7.68,includes never-halted
geomean,halt-0,0.0,5,val,30,1,4609,7.68,
geomean,halt-0,0.0,5,val,30,2,106,7.68,
geomean,halt-0,0.0,5,val,30,3,12,7.68,
geomean,halt-0,0.0,5,val,30,4,1,7.68,
geomean,halt-0,0.0,5,val,30,5,272,7.68,includes never-halted
geomean,halt-0,0.0,5,train,40,1,43372,14.14,
geomean,halt-0,0.0,5,train,40,2,238,14.14,
geomean,halt-0,0.0,5,train,40,3,27,14.14,
geomean,halt-0,0.0,5,train,40,4,9,14.14,
geomean,halt-0,0.0,5,train,40,5,1354,14.14,includes never-halted
geomean,halt-0,0.0,5,val,40,1,4999,14.14,
geomean,halt-0,0.0,5,val,40,2,1,14.14,
geomean,halt-0,0.0,5,val,40,3,0,14.14,
geomean,halt-0,0.0,5,val,40,4,0,14.14,
geomean,halt-0,0.0,5,val,40,5,0,14.14,includes never-halted
geomean,halt-0,0.0,5,train,50,1,45000,94.48,
geomean,halt-0,0.0,5,train,50,2,0,94.48,
geomean,halt-0,0.0,5,train,50,3,0,94.48,
geomean,halt-0,0.0,5,train,50,4,0,94.48,
geomean,halt-0,0.0,5,train,50,5,0,94.48,includes never-halted
geomean,halt-0,0.0,5,val,50,1,5000,94.48,
geomean,halt-0,0.0,5,val,50,2,0,94.48,
geomean,halt-0,0.0,5,val,50,3,0,94.48,
geomean,halt-0,0.0,5,val,50,4,0,94.48,
geomean,halt-0,0.0,5,val,50,5,0,94.48,includes never-halted
geomean,halt-0,0.0,5,train,60,1,45000,95.00,
geomean,halt-0,0.0,5,train,60,2,0,95.00,
geomean,halt-0,0.0,5,train,60,3,0,95.00,
geomean,halt-0,0.0,5,train,60,4,0,95.00,
geomean,halt-0,0.0,5,train,60,5,0,95.00,includes never-halted
geomean,halt-0,0.0,5,val,60,1,5000,95.00,
geomean,halt-0,0.0,5,val,60,2,0,95.00,
geomean,halt-0,0.0,5,val,60,3,0,95.00,
geomean,halt-0,0.0,5,val,60,4,0,95.00,
geomean,halt-0,0.0,5,val,60,5,0,95.00,includes never-halted
geomean,halt-0,0.0,5,train,70,1,45000,98.54,
geomean,halt-0,0.0,5,train,70,2,0,98.54,
geomean,halt-0,0.0,5,train,70,3,0,98.54,
geomean,halt-0,0.0,5,train,70,4,0,98.54,
geomean,halt-0,0.0,5,train,70,5,0,98.54,includes never-halted
geomean,halt-0,0.0,5,val,70,1,5000,98.54,
geomean,halt-0,0.0,5,val,70,2,0,98.54,
geomean,halt-0,0.0,5,val,70,3,0,98.54,
